"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"1558","伸興工業股份有限公司","伸興","電機機械","－","台中市太平區永成路78號","	55754185","林志誠","劉棟樑","莊子禾","協理","周俊伸","(04)22785177","1975/01/03","2014/12/23",新台幣                 10.0000元,645356310,64535631,0,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)23816288","臺北市中正區博愛路17號3樓","安永聯合會計師事務所","黃靖雅","羅文振","ZENG HSING","No. 78, Yong Cheng Rd., Taiping District, Taichung City, Taiwan, R.O.C.Taichung City, Taiwan, R.O.C.","(04)22751789","spokesman@zenghsing.com.tw","www.zenghsing.com.tw/","莊子禾","協理","04-22785177#182","spokesman@zenghsing.com.tw","www.zenghsing.com.tw/csr/stakeholder/?lang=zh-hant","https://www.zenghsing.com.tw/investor/corporate-principles/?lang=zh-hant"
"1560","中國砂輪企業股份有限公司","中砂","電機機械","－","新北市鶯歌區中山路64號","	03089008","林伯全","謝榮哲","李偉彰","副總經理","白景中","02-26791931","1964/07/08","2005/01/31",新台幣                 10.0000元,1472918800,147291880,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-23892999","台北市100重慶南路一段2號5樓","勤業眾信聯合會計師事務所","劉明賢","趙永祥","KINIK","No.64,Zhongshan Rd., Yingge Dist.,New Taipei City 23942, Taiwan(R.O.C.)","02-26797562","ir@kinik.com.tw","www.kinik.com.tw","白景中","副總經理","02-26791931#2005","ir@kinik.com.tw","https://www.kinik.com.tw/zh-tw/Stakeholders/Stakeholders.html?def=0","https://www.kinik.com.tw/zh-tw/menu.html?id=D03"
"1563","巧新科技工業股份有限公司","巧新","汽車工業","－","640雲林縣斗六市雲科路三段八十號","	84980915","黃聰榮","黃聰榮","黃冠賓","副總經理","王惠斐","05-5512288","1994/06/24","2024/05/13",新台幣                 10.0000元,2256081400,225608140,0,0,合併,每年,董事會,"兆豐證券股份有限公司股務代理部","02-33930898","台北市中正區忠孝東路2段95號1樓","資誠聯合會計師事務所","劉美蘭","賴志維","SAI","No.80, Sec. 3,Yun-Ko RoadDou Liu,Yun-Lin County  640, TAIWAN　　","05-5514567","info@superalloy.tw","www.superalloy.tw","王惠斐","經理","05-5512288","info@superalloy.tw","https://www.superalloy.tw/sustainability/interested-parties/","https://www.superalloy.tw/governance/"
"1568","倉佑實業股份有限公司","倉佑","汽車工業","－","62154嘉義縣民雄鄉福樂村中山路18號","	66654986","蘇祈澤","蘇祈祜","蔡玫芳","經理","鄭麗君","05-2200888","1985/01/16","2014/05/14",新台幣                 10.0000元,1030865590,103086559,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-23892999","台北市重慶南路1段2號5樓","勤業眾信聯合會計師事務所","陳秀雯","陳珍麗","T.Y.","No. 18 Chung-Shan Rd., Fu-Lo Village Min-Hsiung Industrial Park,Chia  Yi  County, Taiwan R.O.C.","05-2216811","public@tsangyow.com.tw","www.tsangyow.com.tw","蔡玫芳","經理","05-2200888#1130","sharontsai@tsangyow.com.tw","https://www.tsangyow.com.tw/page7_1.php?vv=eyJwZyI6MSwicGdjIjoxfQ==","https://www.tsangyow.com.tw/page9_1.php?vv=eyJwZyI6MSwicGdjIjoxfQ=="
"1582","信錦企業股份有限公司","信錦","電子零組件業","－","新北市中和區建康路168號9樓","	35966577","陳秋郎","陳秋郎","黃逸群","董事長特別助理","劉皇佑","02-66215888","1979/07/07","2009/12/17",新台幣                 10.0000元,1442686040,144268604,0,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","勤業眾信會計師事務所","李東峰","周仕杰","SYNCMOLD","9F., No.168, Jiankang Rd.,Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)","02-66216000","information@syncmold.com.tw","www.syncmold.com.tw","劉皇佑","經理","02-66215888","information@syncmold.com.tw","https://www.syncmold.com.tw/item_interested_person_2018.html","https://www.syncmold.com.tw/index_syncmold_2018.html"
"1583","程泰機械股份有限公司","程泰","電機機械","－","台中市西屯區協和里工業區五路十三號","	52353530","楊舒涵","陳深祥","林廷霜","財務部副理","林佳樺","(04)2463-6000","1975/09/28","2008/01/24",新台幣                 10.0000元,1094003720,109400372,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","建智聯合會計師事務所","陳貴端","鍾欣妤","GOODWAY","13, 5th Road, Taichung  Industrial  Park,Taichung 40767, Taiwan, R.O.C.","(04)2463-6500","1718@goodwaycnc.com.tw","http://www.goodwaycnc.com/","林廷霜","財務部副理","(04)2463-6000#12056","1718@goodwaycnc.com","http://www.goodwaycnc.com/exhtml_goodway/goodway_tw/publication/stakeholders/index.htm","https://www.goodwaycnc.com/tw/investor/directors.html"
"1587","吉茂精密股份有限公司","吉茂","汽車工業","－","(52861)彰化縣芳苑鄉後寮村工區路28號","	24157564","劉彥狄","劉彥狄","許乃龍","經理","蔡淑萍","(04)896-7892","1984/08/22","2018/04/16",新台幣                 10.0000元,800556720,80055672,0,0,合併,每半會計年度,董事會,"宏遠證券股份有限公司","02-7719-8899","台北市大安區信義路四段236號3樓","資誠聯合會計師事務所","王玉娟","賴志維","CM","NO.28,KUNG-CHIU RD.,FANG-YUAN INDUSTRIAL DISTCHANGHUA,TAIWAN,R.O.C","(04)896-7907","info@cryomaxcooling.com","www.cryomaxcooling.com","許乃龍","經理","(04)23105666","nailong@cryomaxcooling.com","https://www.cryomaxcooling.com/cht/coporate-social-responsibility.htm","https://www.cryomaxcooling.com/cht/corporate-governance.htm"
"1589","永冠能源科技集團有限公司","永冠-KY","電機機械","KY","台北市內湖區新湖一路93號4樓","	41048746","張賢銘","李熔","蔡樹根","副董事長","蔡青武","(02)2791-7198","2008/01/22","2012/04/27",新台幣                 10.0000元,1531359410,153135941,0,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","(02)2702-3999","臺北市大安區敦化南路二段97號B2","遴選繼任會計師","遴選繼任會計師","遴選繼任會計師","YGG","4F., No.93, Xinhu 1st Rd., Neihu Dist.Taipei City 114757, Taiwan (R.O.C.)","(02)2791-7808","ygg@ygget.com","http://www.ygget.com/index/tw.aspx","李冠昕","協理","(02)2791-7198 分機17","ir@ygget.com","http://www.ygget.com/content/tw/508.aspx","https://www.ygget.com/content/tw/237.aspx"
"1590","亞德客國際集團","亞德客-KY","電機機械","KY","台北市中山區民生東路三段10號9樓","	53666460","王世忠","李懷文","曹永祥","集團副總經理","李懷文","(02)27197538","2009/09/16","2010/12/13",新台幣                 10.0000元,1999999980,199999998,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號五樓","勤業眾信聯合會計師事務所","翁博仁","李麗凰","AIRTAC","9F., No. 10, Sec. 3, Minsheng E. Rd., Zhongshan Dist.,Taipei City 104511 , Taiwan (R.O.C.)","(02)27197939","ir@airtac.com","http://www.airtac.com/","林道萱","財務高級專員","(02)27197538","ir@airtac.com","https://as-tw.airtac.com/about4.aspx?c_kind=11&c_kind2=405","https://as-tw.airtac.com/about.aspx?c_kind=5&c_kind2=132"
"1597","直得科技股份有限公司","直得","電機機械","－","74145 台南市新市區大利一路3號","	16755427","陳麗芬","許明哲","李柏蒼","財務長","許澄璞","(06)505-5858","1998/10/19","2020/12/23",新台幣                 10.0000元,892618040,89261804,0,0,合併,每年,董事會,"富邦綜合證券股份有限公司","(02)2361-1300","10047台北市中正區許昌街17號11樓","資誠聯合會計師事務所","田中玉","葉芳婷","cpc","No.3, Dali 1st Rd., Xinshi Dist.,Tainan City 74145,Taiwan (R.O.C.)","(06)505-5959","act07@mail2.chieftek.com","http://www.chieftek.com/","李柏蒼","財務長","(06)505-5858","act07@mail2.chieftek.com","http://www.chieftek.com/","https://www.chieftek.com/chinese/INVESTORS.asp"
"1598","岱宇國際股份有限公司","岱宇","運動休閒","－","(104)台北市中山區松江路111號12樓","	23751545","林佑穎","陳明男","邱源聲","副總經理","林佑霖","(02)25152288","1990/06/02","2016/09/20",新台幣                 10.0000元,1791420920,179142092,0,0,合併,每年,董事會,"富邦證券股務代理部","(02)2361-1300","台北市中正區許昌街17號2樓","安侯建業聯合會計師事務所","陳宗哲","鄒依芸","Dyaco","12F,NO.111, Songjiang Road,(104)Taipei, Taiwan","(02)25159963","investor@dyaco.com","http://www.dyaco.com","邱源聲","副總經理","02-25152288","investor@dyaco.com","https://www.dyaco.com/en/investors","https://dyaco.com/zh-hant/investors/corporate-governance"
"1603","中華電線電纜股份有限公司","華電","電器電纜","－","台北市中山區中山北路三段58號4樓","	35882520","陳亮吟","陳鶴原","蔡旭卿","法務室主管","吳鳳蘭","2599-3456","1961/02/23","1968/06/03",新台幣                 10.0000元,1916880000,191688000,0,0,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市100中正區許昌街17號11樓","馬施云大華聯合會計師事務所","吳獻恩","吳昆益","CWCO","4TH FLOOR NO.58, CHUNGSHAN NORTH ROAD, SEC. 3Taipei,Taiwan,R.O.C.","2598-7766","acct@cwco.com.tw","www.cwco.com.tw","蔡旭卿","法務室主管","2599-3456","legal@cwco.com.tw","www.cwco.com.tw","http://www.cwco.com.tw/ACC/ACC1.htm"
"1604","聲寶股份有限公司","聲寶","電器電纜","－","桃園市龜山區大華里頂湖26-3號","	03607500","財團法人陳茂榜工商發展基金會","許經朝","簡淑慧","財會處(協理)","高治誠","03-3975151","1962/09/11","1970/12/14",新台幣                 10.0000元,3842000000,384200000,0,0,合併,每年,董事會,"元大證券股份有限公司","02-25865859","106 臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","蘇郁琇","吳恪昌","SAMPO","No.26-3. Dinghu Rd, Gueishan Dist.,Taoyuan City 33378, Taiwan ( R.O.C)","03-3275581","1604email@sampo.com.tw","www.sampo.com.tw","簡淑慧","協理","03-3975151#1711","sophy@sampo.com.tw","http://www.sampo.com.tw/aboutlist.aspx?q=15","https://www.sampo.com.tw/aboutlist.aspx?q=12"
"1605","華新麗華股份有限公司","華新","電器電纜","－","台北市信義區松智路1號25樓","	35412204","焦佑倫","王錫欽","文德誠","董事長室特別助理","潘思如","(02)8726-2211","1966/12/02","1972/11/03",新台幣                 10.0000元,44313329480,4431332948,0,0,合併,每年,董事會,"本公司股務聯辦室","(02)2790-5885","台北市內湖區行善路398號8樓","勤業眾信聯合會計師事務所","洪國田","陳文香","WALSIN","25F, No.1, Songzhi Rd.,Taipei 11047, Taiwan","(02)2720-2234","walsinspk@walsin.com","https://www.walsin.com","投資管理部","投資管理部","(02)8726-2211","IR@walsin.com","https://www.walsin.com","https://www.walsin.com/investors/corporate-governance/#pills-corporate"
"1608","華榮電線電纜股份有限公司","華榮","電器電纜","－","高雄巿前金區中正四路170號","	79460007","王宏仁","黃華志","黃華志","總經理","劉秀美","07-2814161","1956/12/08","1988/07/11",新台幣                 10.0000元,6327735060,632773506,0,0,合併,每年,股東會,"本公司股務課","02-27717611","台北巿南京東路三段210號11樓","安侯建業聯合會計師事務所","陳永祥","蘇彥達","HE","170,CHUNG CHENG 4TH ROAD,KAOHSIUNG,TAIWAN,R.O.C.","07-2818871","he520@hegroup.com.tw","http://www.hegroup.com.tw","劉秀美","管理部副總經理","07-2814161","misherr@hegroup.com.tw","https://www.hegroup.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=142&index=5","https://www.hegroup.com.tw/index.php?option=module&lang=cht&task=showlist&id=31&index=1"
"1609","大亞電線電纜股份有限公司","大亞","電器電纜","－","台南市關廟區中山路二段249號","	68035907","沈尚弘","沈尚宜","陳重光","總管理處處總經理","洪崇銘","06-5953131","1962/11/07","1988/12/12",新台幣                 10.0000元,7852619440,785261944,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段二號五樓","群智聯合會計師事務所","吳乾萌","張鈞富","TA YA","249 Chung Shan Rd.,KuanMiao Dist, Tainan City,Taiwan,ROC","06-5958190","stock@mail.taya.com.tw","www.taya.com.tw","陳重光","處總經理","06-5953131","ck_chen@mail.taya.com.tw","www.taya.com.tw","https://www.taya.com.tw/download/download48.html"
"1611","中國電器股份有限公司","中電","電器電纜","－","台北市行善路124號2樓","	03086001","廖銘輝","吳一麟代理","黃至賢","經理","王志崧","(02)27191188","1955/02/01","1990/01/16",新台幣                 10.0000元,3227357420,322735742,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","02-2702-3999","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","陳昭宇","謝東儒","CE","2F, No. 124, Xingshan Road, Taipei CityTAIPEI,TAIWAN","(02)27137111","eservice@chinaelectric.com.tw","http://www.chinaelectric.com.tw","黃至賢","經理","(02)27191188","frank@chinaelectric.com.tw","http://www.chinaelectric.com.tw/investor11.php","https://www.chinaelectric.com.tw/investor8.php"
"1612","宏泰電工股份有限公司","宏泰","電器電纜","－","桃園市328觀音區樹林里國建一路2號","	43125162","久疆投資股份有限公司","黎文斌","潘少屏","營運長","陳良驊","(02)27011000","1968/08/08","1993/05/08",新台幣                 10.0000元,3160800630,316080063,0,0,合併,每年,董事會,"福邦證券(股)公司","(02)2371-1658","100台北市中正區忠孝西路ㄧ段6號6樓","安永聯合會計師事務所","劉榮進","楊弘斌","HONG TAI","20F., NO.65, SEC2,  DUNHUA S. RD., DA'AN DIST., TAIPEI CITY106, TAIWAN R.O.C.TAIPEI TAIWAN R.O.C.","(02)27081100","managerdep@hong-tai.com.tw","www.hong-tai.com.tw","潘少屏","營運長","(02)2701-1000#280","paulpan@hong-tai.com.tw","https://www.hong-tai.com.tw/tc/investor18_39_0_0.htm","https://www.hong-tai.com.tw/tc/investor18_39_0_0.htm"
"1614","台灣三洋電機股份有限公司","三洋電","電器電纜","－","台北市中山區松江路266號10F","	03564501","李文峰","李文琳","林張惠","協理","陳建霖","(02)25210251","1963/02/13","1997/09/18",新台幣                 10.0000元,2691134060,269113406,0,0,合併,每年,董事會,"華南永昌綜合證券股份有限公司","(02)2718-6425","台北市松山區民生東路四段54號4樓","資誠聯合會計師事務所","陳晉昌","廖福銘","Taiwan Sanyo","10F,NO. 266,Sung Chiang Road,Taipei,Taiwan,R.O.C","(02)25119935","san3@sanyo.com.tw","https://sanlux.com.tw/","林張惠","協理","(02)25210251-3001","atalanta@sanyo.com.tw","https://sanlux.com.tw/company-investment-contact","https://sanlux.com.tw/corporate-governance-status"
"1615","大山電線電纜股份有限公司","大山","電器電纜","－","雲林縣斗六市雲林路三段369號","	64829434","蘇文彬","蘇文彬","張國忠","協理","謝彩芬","05-5222331","1974/04/15","2000/03/30",新台幣                 10.0000元,1966637020,196663702,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段二號五樓","安侯建業聯合會計師事務所","陳盈如","郭柔蘭","Dah  San","NO.369 Sec. 3 Yun-Lin Rd. Douliou CityYunlin County , Taiwan,(R.O.C)","05-5220478","fin1615@dahsan.com.tw","http://www.dahsan.com.tw","張國忠","協理","05-5222331","gzchang@dahsan.com.tw","http://www.dahsan.com.tw/chinese-105.html","http://www.dahsan.com.tw"
"1616","億泰電線電纜股份有限公司","億泰","電器電纜","－","台北市中正區仁愛路二段九十一巷一號一樓","	22819700","王銀河","張程浩(代理)","王銀河","董事長","鄒玫君","02-2321-8855","1988/03/21","2000/09/11",新台幣                 10.0000元,1941485150,194148515,0,0,合併,每年,股東會,"台新綜合證券股份有限公司","02-2504-8125","台北市中山區建國北路1段96號地下1樓","安侯建業聯合會計師事務所","黃泳華","余聖河","EVERTOP","1F, No. 1, Lane 91, Sec. 2, Ren-Ai Rd.,Taipei 100 , Taiwan, R.O.C.","02-2321-3236","evertopf@ms27.hinet.net","http://www.evertop.com","王銀河","董事長","02-2321-8855","evertopf@ms27.hinet.net","http://www.evertop.com/?action=info&info=34","http://www.evertop.com/?action=info&lang=chinese"
"1617","榮星電線工業股份有限公司","榮星","電器電纜","－","台南市仁德區中正路三段231號","	73341336","王東澤","邱守基","薛添得","協理","黃維民","06-2705211","1971/07/17","2000/09/11",新台幣                 10.0000元,1695147000,169514700,0,0,合併,每年,股東會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","蘇彥達","許振隆","JSW","231,Sec.3,Chung-Cheng RD.,Jen-Teh District ,Tainan CityTainan City,717 TAIWAN,R.O.C.","06-2700599","frank@nt1.jswire.com.tw","http://www.jswire.com.tw","薛添得","協理","06-2705211","frank@nt1.jswire.com.tw","http://www.jswire.com.tw","http://www.jswire.com.tw"
